Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
HHS Region 5,2 wk ahead,Bin,percent,9.0,9.1,0.00027679507589892303
HHS Region 5,2 wk ahead,Bin,percent,9.1,9.2,0.00025003203481418
HHS Region 5,2 wk ahead,Bin,percent,9.2,9.3,0.00023217990333406274
HHS Region 5,2 wk ahead,Bin,percent,9.3,9.4,0.0002588823163207016
HHS Region 5,2 wk ahead,Bin,percent,9.4,9.5,0.0002583130266955216
HHS Region 5,2 wk ahead,Bin,percent,9.5,9.6,0.00024705629672192204
HHS Region 5,2 wk ahead,Bin,percent,9.6,9.7,0.0002381150767813395
HHS Region 5,2 wk ahead,Bin,percent,9.7,9.8,0.0002380847661399541
HHS Region 5,2 wk ahead,Bin,percent,9.8,9.9,0.0002736980909553861
HHS Region 5,2 wk ahead,Bin,percent,9.9,10.0,0.0002202023289004776
HHS Region 5,2 wk ahead,Point,percent,,,1.4455564848484848
HHS Region 5,3 wk ahead,Bin,percent,0.0,0.1,0.0015989195721160519
HHS Region 5,3 wk ahead,Bin,percent,0.1,0.2,0.0019614609342284922
HHS Region 5,3 wk ahead,Bin,percent,0.2,0.3,0.002436800486529795
HHS Region 5,3 wk ahead,Bin,percent,0.3,0.4,0.004104327793832874
HHS Region 5,3 wk ahead,Bin,percent,0.4,0.5,0.005753575577244743
HHS Region 5,3 wk ahead,Bin,percent,0.5,0.6,0.00836333957522532
HHS Region 5,3 wk ahead,Bin,percent,0.6,0.7,0.012064846580422162
HHS Region 5,3 wk ahead,Bin,percent,0.7,0.8,0.016689257902398683
HHS Region 5,3 wk ahead,Bin,percent,0.8,0.9,0.023429345889187284
HHS Region 5,3 wk ahead,Bin,percent,0.9,1.0,0.035996801933428316
HHS Region 5,3 wk ahead,Bin,percent,1.0,1.1,0.050141469392005394
HHS Region 5,3 wk ahead,Bin,percent,1.1,1.2,0.09004927964320639
HHS Region 5,3 wk ahead,Bin,percent,1.2,1.3,0.13276131476732894
HHS Region 5,3 wk ahead,Bin,percent,1.3,1.4,0.12025128183103305
HHS Region 5,3 wk ahead,Bin,percent,1.4,1.5,0.08728863606597279
HHS Region 5,3 wk ahead,Bin,percent,1.5,1.6,0.06720066706144448
HHS Region 5,3 wk ahead,Bin,percent,1.6,1.7,0.04978439238356466
HHS Region 5,3 wk ahead,Bin,percent,1.7,1.8,0.03948864719669257
HHS Region 5,3 wk ahead,Bin,percent,1.8,1.9,0.035020505432934355
HHS Region 5,3 wk ahead,Bin,percent,1.9,2.0,0.029717163489437037
HHS Region 5,3 wk ahead,Bin,percent,10.0,10.1,0.00026394512240697986
HHS Region 5,3 wk ahead,Bin,percent,10.1,10.2,0.000282023732513846
HHS Region 5,3 wk ahead,Bin,percent,10.2,10.3,0.00025515404586634724
HHS Region 5,3 wk ahead,Bin,percent,10.3,10.4,0.00024893275611138736
HHS Region 5,3 wk ahead,Bin,percent,10.4,10.5,0.0002838833342862959
HHS Region 5,3 wk ahead,Bin,percent,10.5,10.6,0.00022115710260127457
HHS Region 5,3 wk ahead,Bin,percent,10.6,10.7,0.0002479964779624692
HHS Region 5,3 wk ahead,Bin,percent,10.7,10.8,0.0002300530501407585
HHS Region 5,3 wk ahead,Bin,percent,10.8,10.9,0.0002748358504397426
HHS Region 5,3 wk ahead,Bin,percent,10.9,11.0,0.00026584898369376187
HHS Region 5,3 wk ahead,Bin,percent,11.0,11.1,0.00023894899581788345
HHS Region 5,3 wk ahead,Bin,percent,11.1,11.2,0.0002479055564286951
HHS Region 5,3 wk ahead,Bin,percent,11.2,11.3,0.00023891875812533204
HHS Region 5,3 wk ahead,Bin,percent,11.3,11.4,0.00022994463774297496
HHS Region 5,3 wk ahead,Bin,percent,11.4,11.5,0.00023900012853394904
HHS Region 5,3 wk ahead,Bin,percent,11.5,11.6,0.00022111422438888736
HHS Region 5,3 wk ahead,Bin,percent,11.6,11.7,0.00022129256450085952
HHS Region 5,3 wk ahead,Bin,percent,11.7,11.8,0.0002215467441184437
HHS Region 5,3 wk ahead,Bin,percent,11.8,11.9,0.00023062757736010497
HHS Region 5,3 wk ahead,Bin,percent,11.9,12.0,0.00023047299836673375
HHS Region 5,3 wk ahead,Bin,percent,12.0,12.1,0.00020328852740018468
HHS Region 5,3 wk ahead,Bin,percent,12.1,12.2,0.0002299798704789917
HHS Region 5,3 wk ahead,Bin,percent,12.2,12.3,0.00021197897324668592
HHS Region 5,3 wk ahead,Bin,percent,12.3,12.4,0.00021196900570685489
HHS Region 5,3 wk ahead,Bin,percent,12.4,12.5,0.00020526737291574532
HHS Region 5,3 wk ahead,Bin,percent,12.5,12.6,0.00023303236873041525
HHS Region 5,3 wk ahead,Bin,percent,12.6,12.7,0.0002062477648058006
HHS Region 5,3 wk ahead,Bin,percent,12.7,12.8,0.00021545288408403773
HHS Region 5,3 wk ahead,Bin,percent,12.8,12.9,0.00023389305992807202
HHS Region 5,3 wk ahead,Bin,percent,12.9,13.0,0.0002153617251766451
HHS Region 5,3 wk ahead,Bin,percent,13.0,100.0,0.00037535230703692797
HHS Region 5,3 wk ahead,Bin,percent,2.0,2.1,0.0240398570234415
HHS Region 5,3 wk ahead,Bin,percent,2.1,2.2,0.01898048747462389
HHS Region 5,3 wk ahead,Bin,percent,2.2,2.3,0.015162324278926512
HHS Region 5,3 wk ahead,Bin,percent,2.3,2.4,0.012523657685849615
HHS Region 5,3 wk ahead,Bin,percent,2.4,2.5,0.01056902399907001
HHS Region 5,3 wk ahead,Bin,percent,2.5,2.6,0.008974465541104256
HHS Region 5,3 wk ahead,Bin,percent,2.6,2.7,0.007535924462409931
HHS Region 5,3 wk ahead,Bin,percent,2.7,2.8,0.006318319553310806
HHS Region 5,3 wk ahead,Bin,percent,2.8,2.9,0.005318471893081245
HHS Region 5,3 wk ahead,Bin,percent,2.9,3.0,0.004450327003360182
HHS Region 5,3 wk ahead,Bin,percent,3.0,3.1,0.0036396471084628092
HHS Region 5,3 wk ahead,Bin,percent,3.1,3.2,0.0033182568616825503
HHS Region 5,3 wk ahead,Bin,percent,3.2,3.3,0.002904380455864696
HHS Region 5,3 wk ahead,Bin,percent,3.3,3.4,0.002641486580408465
HHS Region 5,3 wk ahead,Bin,percent,3.4,3.5,0.002445495920868271
HHS Region 5,3 wk ahead,Bin,percent,3.5,3.6,0.0024691795810579736
HHS Region 5,3 wk ahead,Bin,percent,3.6,3.7,0.0023749119761211877
HHS Region 5,3 wk ahead,Bin,percent,3.7,3.8,0.0022162296787892237
HHS Region 5,3 wk ahead,Bin,percent,3.8,3.9,0.0015402232582804904
HHS Region 5,3 wk ahead,Bin,percent,3.9,4.0,0.001821457672015112
HHS Region 5,3 wk ahead,Bin,percent,4.0,4.1,0.0016753994322986476
HHS Region 5,3 wk ahead,Bin,percent,4.1,4.2,0.0017522499066232994
HHS Region 5,3 wk ahead,Bin,percent,4.2,4.3,0.0015412572219454842
HHS Region 5,3 wk ahead,Bin,percent,4.3,4.4,0.0014023330875942595
HHS Region 5,3 wk ahead,Bin,percent,4.4,4.5,0.0012135910636836885
HHS Region 5,3 wk ahead,Bin,percent,4.5,4.6,0.001279006057698993
HHS Region 5,3 wk ahead,Bin,percent,4.6,4.7,0.0012326337386497715
HHS Region 5,3 wk ahead,Bin,percent,4.7,4.8,0.001276439593454778
HHS Region 5,3 wk ahead,Bin,percent,4.8,4.9,0.0013323134705984765
HHS Region 5,3 wk ahead,Bin,percent,4.9,5.0,0.001025383449160334
HHS Region 5,3 wk ahead,Bin,percent,5.0,5.1,0.0011056513891569226
HHS Region 5,3 wk ahead,Bin,percent,5.1,5.2,0.0011064792932396498
HHS Region 5,3 wk ahead,Bin,percent,5.2,5.3,0.0008104292684114764
HHS Region 5,3 wk ahead,Bin,percent,5.3,5.4,0.000996347638013261
HHS Region 5,3 wk ahead,Bin,percent,5.4,5.5,0.0009025775560083588
HHS Region 5,3 wk ahead,Bin,percent,5.5,5.6,0.0009730061550211836
HHS Region 5,3 wk ahead,Bin,percent,5.6,5.7,0.0008872546818626195
HHS Region 5,3 wk ahead,Bin,percent,5.7,5.8,0.0007775738723541062
HHS Region 5,3 wk ahead,Bin,percent,5.8,5.9,0.0007152951386195247
HHS Region 5,3 wk ahead,Bin,percent,5.9,6.0,0.0007047311556064718
HHS Region 5,3 wk ahead,Bin,percent,6.0,6.1,0.0006145640280523577
HHS Region 5,3 wk ahead,Bin,percent,6.1,6.2,0.0006402584471730124
HHS Region 5,3 wk ahead,Bin,percent,6.2,6.3,0.0006048426410588522
HHS Region 5,3 wk ahead,Bin,percent,6.3,6.4,0.0007002987860068317
HHS Region 5,3 wk ahead,Bin,percent,6.4,6.5,0.0006380437890218145
HHS Region 5,3 wk ahead,Bin,percent,6.5,6.6,0.0006075436802158741
HHS Region 5,3 wk ahead,Bin,percent,6.6,6.7,0.0005544675278412181
HHS Region 5,3 wk ahead,Bin,percent,6.7,6.8,0.0005487303733953347
HHS Region 5,3 wk ahead,Bin,percent,6.8,6.9,0.0006117488658333452
HHS Region 5,3 wk ahead,Bin,percent,6.9,7.0,0.00045019911862098313
HHS Region 5,3 wk ahead,Bin,percent,7.0,7.1,0.0005574218698328829
HHS Region 5,3 wk ahead,Bin,percent,7.1,7.2,0.0003865329409828516
HHS Region 5,3 wk ahead,Bin,percent,7.2,7.3,0.0005038898222251806
HHS Region 5,3 wk ahead,Bin,percent,7.3,7.4,0.0005143082118551736
HHS Region 5,3 wk ahead,Bin,percent,7.4,7.5,0.0003891527125804007
HHS Region 5,3 wk ahead,Bin,percent,7.5,7.6,0.00037114761257238507
HHS Region 5,3 wk ahead,Bin,percent,7.6,7.7,0.0003925434085084373
HHS Region 5,3 wk ahead,Bin,percent,7.7,7.8,0.00038085913467863055
HHS Region 5,3 wk ahead,Bin,percent,7.8,7.9,0.0003327556634930041
HHS Region 5,3 wk ahead,Bin,percent,7.9,8.0,0.0004221012536133931
HHS Region 5,3 wk ahead,Bin,percent,8.0,8.1,0.0004044119848509018
HHS Region 5,3 wk ahead,Bin,percent,8.1,8.2,0.00039554937181148793
HHS Region 5,3 wk ahead,Bin,percent,8.2,8.3,0.0004045566715012676
HHS Region 5,3 wk ahead,Bin,percent,8.3,8.4,0.00034845538394960053
HHS Region 5,3 wk ahead,Bin,percent,8.4,8.5,0.00037508609960468985
HHS Region 5,3 wk ahead,Bin,percent,8.5,8.6,0.00033018515091191126
HHS Region 5,3 wk ahead,Bin,percent,8.6,8.7,0.00028536160738118835
HHS Region 5,3 wk ahead,Bin,percent,8.7,8.8,0.0003483032368461197
HHS Region 5,3 wk ahead,Bin,percent,8.8,8.9,0.0002762826430489738
HHS Region 5,3 wk ahead,Bin,percent,8.9,9.0,0.00028520888611050486
HHS Region 5,3 wk ahead,Bin,percent,9.0,9.1,0.00026726545048639703
HHS Region 5,3 wk ahead,Bin,percent,9.1,9.2,0.00032523353425883733
HHS Region 5,3 wk ahead,Bin,percent,9.2,9.3,0.00030884004086750394
HHS Region 5,3 wk ahead,Bin,percent,9.3,9.4,0.00026402692554001116
HHS Region 5,3 wk ahead,Bin,percent,9.4,9.5,0.0003244809121274748
HHS Region 5,3 wk ahead,Bin,percent,9.5,9.6,0.00031360362786131917
HHS Region 5,3 wk ahead,Bin,percent,9.6,9.7,0.00026879051428252144
HHS Region 5,3 wk ahead,Bin,percent,9.7,9.8,0.00025980364391821087
HHS Region 5,3 wk ahead,Bin,percent,9.8,9.9,0.0002329036526453266
HHS Region 5,3 wk ahead,Bin,percent,9.9,10.0,0.00026869958655389054
HHS Region 5,3 wk ahead,Point,percent,,,1.5576509696969698
HHS Region 5,4 wk ahead,Bin,percent,0.0,0.1,0.001929942515067552
HHS Region 5,4 wk ahead,Bin,percent,0.1,0.2,0.002141979626708592
HHS Region 5,4 wk ahead,Bin,percent,0.2,0.3,0.002763638581609589
HHS Region 5,4 wk ahead,Bin,percent,0.3,0.4,0.004369948847470179
HHS Region 5,4 wk ahead,Bin,percent,0.4,0.5,0.005209240452346602
HHS Region 5,4 wk ahead,Bin,percent,0.5,0.6,0.008122026872536056
HHS Region 5,4 wk ahead,Bin,percent,0.6,0.7,0.011279859579453093
HHS Region 5,4 wk ahead,Bin,percent,0.7,0.8,0.015301973233201406
HHS Region 5,4 wk ahead,Bin,percent,0.8,0.9,0.01975452140699115
HHS Region 5,4 wk ahead,Bin,percent,0.9,1.0,0.028333504706752013
HHS Region 5,4 wk ahead,Bin,percent,1.0,1.1,0.039777790179278884
HHS Region 5,4 wk ahead,Bin,percent,1.1,1.2,0.07599728082963589
HHS Region 5,4 wk ahead,Bin,percent,1.2,1.3,0.10789692468912157
HHS Region 5,4 wk ahead,Bin,percent,1.3,1.4,0.10018750242619437
HHS Region 5,4 wk ahead,Bin,percent,1.4,1.5,0.08653630300046389
HHS Region 5,4 wk ahead,Bin,percent,1.5,1.6,0.06966211649671715
HHS Region 5,4 wk ahead,Bin,percent,1.6,1.7,0.05420987978427403
HHS Region 5,4 wk ahead,Bin,percent,1.7,1.8,0.04187583834471904
HHS Region 5,4 wk ahead,Bin,percent,1.8,1.9,0.03351632001561644
HHS Region 5,4 wk ahead,Bin,percent,1.9,2.0,0.028059733904497456
HHS Region 5,4 wk ahead,Bin,percent,10.0,10.1,0.0002812594519931262
HHS Region 5,4 wk ahead,Bin,percent,10.1,10.2,0.0003124020100939068
HHS Region 5,4 wk ahead,Bin,percent,10.2,10.3,0.0002833904925081748
HHS Region 5,4 wk ahead,Bin,percent,10.3,10.4,0.00031961693672219704
HHS Region 5,4 wk ahead,Bin,percent,10.4,10.5,0.00029222714147613104
HHS Region 5,4 wk ahead,Bin,percent,10.5,10.6,0.00027431165523267835
HHS Region 5,4 wk ahead,Bin,percent,10.6,10.7,0.00025516432143592014
HHS Region 5,4 wk ahead,Bin,percent,10.7,10.8,0.0003170047425718824
HHS Region 5,4 wk ahead,Bin,percent,10.8,10.9,0.0002901470346951581
HHS Region 5,4 wk ahead,Bin,percent,10.9,11.0,0.00023646193555571196
HHS Region 5,4 wk ahead,Bin,percent,11.0,11.1,0.0002453741007300363
HHS Region 5,4 wk ahead,Bin,percent,11.1,11.2,0.00022745909906272656
HHS Region 5,4 wk ahead,Bin,percent,11.2,11.3,0.00024531599676693014
HHS Region 5,4 wk ahead,Bin,percent,11.3,11.4,0.00027215599008299736
HHS Region 5,4 wk ahead,Bin,percent,11.4,11.5,0.00025382449468221933
HHS Region 5,4 wk ahead,Bin,percent,11.5,11.6,0.00023566743908912208
HHS Region 5,4 wk ahead,Bin,percent,11.6,11.7,0.0002535732134929858
HHS Region 5,4 wk ahead,Bin,percent,11.7,11.8,0.0002714844215995535
HHS Region 5,4 wk ahead,Bin,percent,11.8,11.9,0.00023573995964314872
HHS Region 5,4 wk ahead,Bin,percent,11.9,12.0,0.0002536674600844302
HHS Region 5,4 wk ahead,Bin,percent,12.0,12.1,0.00023607962518648837
HHS Region 5,4 wk ahead,Bin,percent,12.1,12.2,0.00022668296799855316
HHS Region 5,4 wk ahead,Bin,percent,12.2,12.3,0.0002444194634818494
HHS Region 5,4 wk ahead,Bin,percent,12.3,12.4,0.0002622450874169137
HHS Region 5,4 wk ahead,Bin,percent,12.4,12.5,0.0002368074656902989
HHS Region 5,4 wk ahead,Bin,percent,12.5,12.6,0.00025603379979453894
HHS Region 5,4 wk ahead,Bin,percent,12.6,12.7,0.00022933416267573398
HHS Region 5,4 wk ahead,Bin,percent,12.7,12.8,0.00023879932648334374
HHS Region 5,4 wk ahead,Bin,percent,12.8,12.9,0.00023977177668430731
HHS Region 5,4 wk ahead,Bin,percent,12.9,13.0,0.00024463111908134665
HHS Region 5,4 wk ahead,Bin,percent,13.0,100.0,0.0005480414022113262
HHS Region 5,4 wk ahead,Bin,percent,2.0,2.1,0.02437903017136376
HHS Region 5,4 wk ahead,Bin,percent,2.1,2.2,0.023373829993623342
HHS Region 5,4 wk ahead,Bin,percent,2.2,2.3,0.022343592927289883
HHS Region 5,4 wk ahead,Bin,percent,2.3,2.4,0.019966979956565552
HHS Region 5,4 wk ahead,Bin,percent,2.4,2.5,0.018071317965628563
HHS Region 5,4 wk ahead,Bin,percent,2.5,2.6,0.013587952826967665
HHS Region 5,4 wk ahead,Bin,percent,2.6,2.7,0.012411816355002568
HHS Region 5,4 wk ahead,Bin,percent,2.7,2.8,0.011143752330655062
HHS Region 5,4 wk ahead,Bin,percent,2.8,2.9,0.009431050100687493
HHS Region 5,4 wk ahead,Bin,percent,2.9,3.0,0.008342254464354071
HHS Region 5,4 wk ahead,Bin,percent,3.0,3.1,0.007462423222122458
HHS Region 5,4 wk ahead,Bin,percent,3.1,3.2,0.006206054167273339
HHS Region 5,4 wk ahead,Bin,percent,3.2,3.3,0.005062663914566792
HHS Region 5,4 wk ahead,Bin,percent,3.3,3.4,0.00494113828813404
HHS Region 5,4 wk ahead,Bin,percent,3.4,3.5,0.004155669916387379
HHS Region 5,4 wk ahead,Bin,percent,3.5,3.6,0.00390614530746055
HHS Region 5,4 wk ahead,Bin,percent,3.6,3.7,0.0035263631275605336
HHS Region 5,4 wk ahead,Bin,percent,3.7,3.8,0.003488120885002025
HHS Region 5,4 wk ahead,Bin,percent,3.8,3.9,0.0028864528199341326
HHS Region 5,4 wk ahead,Bin,percent,3.9,4.0,0.0023846480466458483
HHS Region 5,4 wk ahead,Bin,percent,4.0,4.1,0.002362908606630676
HHS Region 5,4 wk ahead,Bin,percent,4.1,4.2,0.0020963976644126545
HHS Region 5,4 wk ahead,Bin,percent,4.2,4.3,0.0018813017973013555
HHS Region 5,4 wk ahead,Bin,percent,4.3,4.4,0.0017104346862074776
HHS Region 5,4 wk ahead,Bin,percent,4.4,4.5,0.0016353049901484595
HHS Region 5,4 wk ahead,Bin,percent,4.5,4.6,0.0017489866100083038
HHS Region 5,4 wk ahead,Bin,percent,4.6,4.7,0.0014109587765740285
HHS Region 5,4 wk ahead,Bin,percent,4.7,4.8,0.0015665992457963018
HHS Region 5,4 wk ahead,Bin,percent,4.8,4.9,0.0013185986687687995
HHS Region 5,4 wk ahead,Bin,percent,4.9,5.0,0.001394154048095666
HHS Region 5,4 wk ahead,Bin,percent,5.0,5.1,0.0014206695917150193
HHS Region 5,4 wk ahead,Bin,percent,5.1,5.2,0.0013681290603345892
HHS Region 5,4 wk ahead,Bin,percent,5.2,5.3,0.001206497378351694
HHS Region 5,4 wk ahead,Bin,percent,5.3,5.4,0.00108568017262511
HHS Region 5,4 wk ahead,Bin,percent,5.4,5.5,0.0012097587256645705
HHS Region 5,4 wk ahead,Bin,percent,5.5,5.6,0.001022332136126397
HHS Region 5,4 wk ahead,Bin,percent,5.6,5.7,0.0009310613966003755
HHS Region 5,4 wk ahead,Bin,percent,5.7,5.8,0.0009396429206308852
HHS Region 5,4 wk ahead,Bin,percent,5.8,5.9,0.0007935104778089352
HHS Region 5,4 wk ahead,Bin,percent,5.9,6.0,0.0009517357199238117
HHS Region 5,4 wk ahead,Bin,percent,6.0,6.1,0.0008395488006850495
HHS Region 5,4 wk ahead,Bin,percent,6.1,6.2,0.0007905687186599375
HHS Region 5,4 wk ahead,Bin,percent,6.2,6.3,0.0007996083929999707
HHS Region 5,4 wk ahead,Bin,percent,6.3,6.4,0.0007611304842105344
HHS Region 5,4 wk ahead,Bin,percent,6.4,6.5,0.000733187150165298
HHS Region 5,4 wk ahead,Bin,percent,6.5,6.6,0.0006886306165027218
HHS Region 5,4 wk ahead,Bin,percent,6.6,6.7,0.0007843049948333232
HHS Region 5,4 wk ahead,Bin,percent,6.7,6.8,0.0007308557332951021
HHS Region 5,4 wk ahead,Bin,percent,6.8,6.9,0.0006155439464002795
HHS Region 5,4 wk ahead,Bin,percent,6.9,7.0,0.0005701715948654137
HHS Region 5,4 wk ahead,Bin,percent,7.0,7.1,0.0005272138055923408
HHS Region 5,4 wk ahead,Bin,percent,7.1,7.2,0.0005715020246356312
HHS Region 5,4 wk ahead,Bin,percent,7.2,7.3,0.0005887682876550576
HHS Region 5,4 wk ahead,Bin,percent,7.3,7.4,0.0005440224169541209
HHS Region 5,4 wk ahead,Bin,percent,7.4,7.5,0.0004458751360262869
HHS Region 5,4 wk ahead,Bin,percent,7.5,7.6,0.0005092942000277931
HHS Region 5,4 wk ahead,Bin,percent,7.6,7.7,0.00047868963749288554
HHS Region 5,4 wk ahead,Bin,percent,7.7,7.8,0.0004847061883727703
HHS Region 5,4 wk ahead,Bin,percent,7.8,7.9,0.00042135418583009353
HHS Region 5,4 wk ahead,Bin,percent,7.9,8.0,0.0004794787057824048
HHS Region 5,4 wk ahead,Bin,percent,8.0,8.1,0.0004267643488382116
HHS Region 5,4 wk ahead,Bin,percent,8.1,8.2,0.0004261884783378554
HHS Region 5,4 wk ahead,Bin,percent,8.2,8.3,0.00040928731719977126
HHS Region 5,4 wk ahead,Bin,percent,8.3,8.4,0.00038397025601481663
HHS Region 5,4 wk ahead,Bin,percent,8.4,8.5,0.0004023031060704796
HHS Region 5,4 wk ahead,Bin,percent,8.5,8.6,0.000373736927901745
HHS Region 5,4 wk ahead,Bin,percent,8.6,8.7,0.00039708656838835564
HHS Region 5,4 wk ahead,Bin,percent,8.7,8.8,0.0003865394858366842
HHS Region 5,4 wk ahead,Bin,percent,8.8,8.9,0.00042273357402367067
HHS Region 5,4 wk ahead,Bin,percent,8.9,9.0,0.00032363437126999624
HHS Region 5,4 wk ahead,Bin,percent,9.0,9.1,0.00036554668418588466
HHS Region 5,4 wk ahead,Bin,percent,9.1,9.2,0.00035708748858921576
HHS Region 5,4 wk ahead,Bin,percent,9.2,9.3,0.00033881048087957004
HHS Region 5,4 wk ahead,Bin,percent,9.3,9.4,0.00033896960513633324
HHS Region 5,4 wk ahead,Bin,percent,9.4,9.5,0.00033406916522359136
HHS Region 5,4 wk ahead,Bin,percent,9.5,9.6,0.0003529503141405266
HHS Region 5,4 wk ahead,Bin,percent,9.6,9.7,0.0003511386959495146
HHS Region 5,4 wk ahead,Bin,percent,9.7,9.8,0.0002780610189129348
HHS Region 5,4 wk ahead,Bin,percent,9.8,9.9,0.0003048456219760257
HHS Region 5,4 wk ahead,Bin,percent,9.9,10.0,0.0002904824223094601
HHS Region 5,4 wk ahead,Point,percent,,,1.7115336666666667
HHS Region 5,Season onset,Bin,week,1.0,2.0,0.03265836377757833
HHS Region 5,Season onset,Bin,week,10.0,11.0,0.006179232774917428
HHS Region 5,Season onset,Bin,week,11.0,12.0,0.005167360432733236
HHS Region 5,Season onset,Bin,week,12.0,13.0,0.0032003451577069216
HHS Region 5,Season onset,Bin,week,13.0,14.0,0.0017828941043456995
HHS Region 5,Season onset,Bin,week,14.0,15.0,0.0015074064895188722
HHS Region 5,Season onset,Bin,week,15.0,16.0,0.001676929715182391
HHS Region 5,Season onset,Bin,week,16.0,17.0,0.001625029879445398
HHS Region 5,Season onset,Bin,week,17.0,18.0,0.0014805913014922585
HHS Region 5,Season onset,Bin,week,18.0,19.0,0.0013978914580200135
HHS Region 5,Season onset,Bin,week,19.0,20.0,0.0013611783712475308
HHS Region 5,Season onset,Bin,week,2.0,3.0,0.03340918588409629
HHS Region 5,Season onset,Bin,week,20.0,21.0,0.0013073488798957793
HHS Region 5,Season onset,Bin,week,3.0,4.0,0.029101099366998437
HHS Region 5,Season onset,Bin,week,4.0,5.0,0.02692894980781546
HHS Region 5,Season onset,Bin,week,40.0,41.0,0.007665282927302023
HHS Region 5,Season onset,Bin,week,41.0,42.0,0.014853805112627572
HHS Region 5,Season onset,Bin,week,42.0,43.0,0.01893289554745244
HHS Region 5,Season onset,Bin,week,43.0,44.0,0.033808133672336003
HHS Region 5,Season onset,Bin,week,44.0,45.0,0.04411921217087029
HHS Region 5,Season onset,Bin,week,45.0,46.0,0.06303728010989293
HHS Region 5,Season onset,Bin,week,46.0,47.0,0.07702068912547726
HHS Region 5,Season onset,Bin,week,47.0,48.0,0.08349650466067779
HHS Region 5,Season onset,Bin,week,48.0,49.0,0.09147468221682928
HHS Region 5,Season onset,Bin,week,49.0,50.0,0.09439907126221143
HHS Region 5,Season onset,Bin,week,5.0,6.0,0.021419360628928408
HHS Region 5,Season onset,Bin,week,50.0,51.0,0.09616024289375924
HHS Region 5,Season onset,Bin,week,51.0,52.0,0.0723605629427843
HHS Region 5,Season onset,Bin,week,52.0,53.0,0.05109130841752764
HHS Region 5,Season onset,Bin,week,6.0,7.0,0.017200601870656175
HHS Region 5,Season onset,Bin,week,7.0,8.0,0.019369756155118885
HHS Region 5,Season onset,Bin,week,8.0,9.0,0.010910301231106432
HHS Region 5,Season onset,Bin,week,9.0,10.0,0.006878558042923664
HHS Region 5,Season onset,Bin,week,none,none,0.02701794361052424
HHS Region 5,Season onset,Point,week,,,41.1703163939394
HHS Region 5,Season peak percentage,Bin,percent,0.0,0.1,0.0006698089031550479
HHS Region 5,Season peak percentage,Bin,percent,0.1,0.2,0.0007100932828680367
HHS Region 5,Season peak percentage,Bin,percent,0.2,0.3,0.0007352854205461285
HHS Region 5,Season peak percentage,Bin,percent,0.3,0.4,0.0007614622145535003
HHS Region 5,Season peak percentage,Bin,percent,0.4,0.5,0.000801180354677495
HHS Region 5,Season peak percentage,Bin,percent,0.5,0.6,0.0010416983651530378
HHS Region 5,Season peak percentage,Bin,percent,0.6,0.7,0.0011889511175764262
HHS Region 5,Season peak percentage,Bin,percent,0.7,0.8,0.001380752812262993
HHS Region 5,Season peak percentage,Bin,percent,0.8,0.9,0.0014565569062722713
HHS Region 5,Season peak percentage,Bin,percent,0.9,1.0,0.0016583669088754507
HHS Region 5,Season peak percentage,Bin,percent,1.0,1.1,0.0018820032664192345
HHS Region 5,Season peak percentage,Bin,percent,1.1,1.2,0.002157105562768658
HHS Region 5,Season peak percentage,Bin,percent,1.2,1.3,0.002502362734349239
HHS Region 5,Season peak percentage,Bin,percent,1.3,1.4,0.00301927552456054
HHS Region 5,Season peak percentage,Bin,percent,1.4,1.5,0.0033153846158935725
HHS Region 5,Season peak percentage,Bin,percent,1.5,1.6,0.003767427691857714
HHS Region 5,Season peak percentage,Bin,percent,1.6,1.7,0.0045990323454545325
HHS Region 5,Season peak percentage,Bin,percent,1.7,1.8,0.0049881977358258505
HHS Region 5,Season peak percentage,Bin,percent,1.8,1.9,0.005590419142138339
HHS Region 5,Season peak percentage,Bin,percent,1.9,2.0,0.005998297296677552
HHS Region 5,Season peak percentage,Bin,percent,10.0,10.1,0.0023836150233997808
HHS Region 5,Season peak percentage,Bin,percent,10.1,10.2,0.0017538998915789415
HHS Region 5,Season peak percentage,Bin,percent,10.2,10.3,0.0018344449270738066
HHS Region 5,Season peak percentage,Bin,percent,10.3,10.4,0.0019505807427532503
HHS Region 5,Season peak percentage,Bin,percent,10.4,10.5,0.0019507049082723676
HHS Region 5,Season peak percentage,Bin,percent,10.5,10.6,0.0014458438815722508
HHS Region 5,Season peak percentage,Bin,percent,10.6,10.7,0.0014816285557437436
HHS Region 5,Season peak percentage,Bin,percent,10.7,10.8,0.001244811825476217
HHS Region 5,Season peak percentage,Bin,percent,10.8,10.9,0.0013200379273547358
HHS Region 5,Season peak percentage,Bin,percent,10.9,11.0,0.0009288219191604774
HHS Region 5,Season peak percentage,Bin,percent,11.0,11.1,0.0008442856013069388
HHS Region 5,Season peak percentage,Bin,percent,11.1,11.2,0.0008987427367038326
HHS Region 5,Season peak percentage,Bin,percent,11.2,11.3,0.0009672495183943084
HHS Region 5,Season peak percentage,Bin,percent,11.3,11.4,0.0007235252388561084
HHS Region 5,Season peak percentage,Bin,percent,11.4,11.5,0.0007283469867650449
HHS Region 5,Season peak percentage,Bin,percent,11.5,11.6,0.0007159668557432376
HHS Region 5,Season peak percentage,Bin,percent,11.6,11.7,0.000762067339175552
