Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
HHS Region 4,4 wk ahead,Bin,percent,9.8,9.9,0.00022063593655506552
HHS Region 4,4 wk ahead,Bin,percent,9.9,10.0,0.00022498599339581933
HHS Region 4,4 wk ahead,Point,percent,,,2.3744265888178218
HHS Region 4,Season onset,Bin,week,1.0,2.0,0.02631383723593628
HHS Region 4,Season onset,Bin,week,10.0,11.0,0.0026624824408447386
HHS Region 4,Season onset,Bin,week,11.0,12.0,0.00230002157340478
HHS Region 4,Season onset,Bin,week,12.0,13.0,0.0021637838251950623
HHS Region 4,Season onset,Bin,week,13.0,14.0,0.0014251888890578893
HHS Region 4,Season onset,Bin,week,14.0,15.0,0.0014120514993346295
HHS Region 4,Season onset,Bin,week,15.0,16.0,0.00140537881071362
HHS Region 4,Season onset,Bin,week,16.0,17.0,0.0014230475288828878
HHS Region 4,Season onset,Bin,week,17.0,18.0,0.0014216626502892831
HHS Region 4,Season onset,Bin,week,18.0,19.0,0.0014123273433604645
HHS Region 4,Season onset,Bin,week,19.0,20.0,0.0014247612260070435
HHS Region 4,Season onset,Bin,week,2.0,3.0,0.024356593144797063
HHS Region 4,Season onset,Bin,week,20.0,21.0,0.0014111079898317196
HHS Region 4,Season onset,Bin,week,3.0,4.0,0.026987008080517256
HHS Region 4,Season onset,Bin,week,4.0,5.0,0.02270910874288535
HHS Region 4,Season onset,Bin,week,40.0,41.0,0.00310485364147424
HHS Region 4,Season onset,Bin,week,41.0,42.0,0.003923754793045486
HHS Region 4,Season onset,Bin,week,42.0,43.0,0.005288565665255533
HHS Region 4,Season onset,Bin,week,43.0,44.0,0.012264854266622443
HHS Region 4,Season onset,Bin,week,44.0,45.0,0.04490917347704816
HHS Region 4,Season onset,Bin,week,45.0,46.0,0.08684536050703634
HHS Region 4,Season onset,Bin,week,46.0,47.0,0.10502897536878901
HHS Region 4,Season onset,Bin,week,47.0,48.0,0.10683577924844592
HHS Region 4,Season onset,Bin,week,48.0,49.0,0.10262734159251337
HHS Region 4,Season onset,Bin,week,49.0,50.0,0.08474596866330855
HHS Region 4,Season onset,Bin,week,5.0,6.0,0.01971152637749947
HHS Region 4,Season onset,Bin,week,50.0,51.0,0.10485829036046458
HHS Region 4,Season onset,Bin,week,51.0,52.0,0.08361000819033251
HHS Region 4,Season onset,Bin,week,52.0,53.0,0.04116890646439558
HHS Region 4,Season onset,Bin,week,6.0,7.0,0.019099594377767246
HHS Region 4,Season onset,Bin,week,7.0,8.0,0.0104539244946658
HHS Region 4,Season onset,Bin,week,8.0,9.0,0.009390361807130264
HHS Region 4,Season onset,Bin,week,9.0,10.0,0.003127545067715496
HHS Region 4,Season onset,Bin,week,none,none,0.03417685465543184
HHS Region 4,Season onset,Point,week,,,44.03036981000306
HHS Region 4,Season peak percentage,Bin,percent,0.0,0.1,0.0006287071379846718
HHS Region 4,Season peak percentage,Bin,percent,0.1,0.2,0.000667215424150185
HHS Region 4,Season peak percentage,Bin,percent,0.2,0.3,0.0006861316135166591
HHS Region 4,Season peak percentage,Bin,percent,0.3,0.4,0.000706834552480133
HHS Region 4,Season peak percentage,Bin,percent,0.4,0.5,0.0007309635766405492
HHS Region 4,Season peak percentage,Bin,percent,0.5,0.6,0.0007578977480716153
HHS Region 4,Season peak percentage,Bin,percent,0.6,0.7,0.0007888949394406318
HHS Region 4,Season peak percentage,Bin,percent,0.7,0.8,0.0008232525664967493
HHS Region 4,Season peak percentage,Bin,percent,0.8,0.9,0.0008756728056833541
HHS Region 4,Season peak percentage,Bin,percent,0.9,1.0,0.0009606771981291724
HHS Region 4,Season peak percentage,Bin,percent,1.0,1.1,0.001083313158185252
HHS Region 4,Season peak percentage,Bin,percent,1.1,1.2,0.0011552498274161919
HHS Region 4,Season peak percentage,Bin,percent,1.2,1.3,0.0012338369581007976
HHS Region 4,Season peak percentage,Bin,percent,1.3,1.4,0.0013205977014401726
HHS Region 4,Season peak percentage,Bin,percent,1.4,1.5,0.0014140930487302643
HHS Region 4,Season peak percentage,Bin,percent,1.5,1.6,0.0015431438785890796
HHS Region 4,Season peak percentage,Bin,percent,1.6,1.7,0.0018362267980797848
HHS Region 4,Season peak percentage,Bin,percent,1.7,1.8,0.0024083845828333852
HHS Region 4,Season peak percentage,Bin,percent,1.8,1.9,0.002359484721446291
HHS Region 4,Season peak percentage,Bin,percent,1.9,2.0,0.0029703759941409327
HHS Region 4,Season peak percentage,Bin,percent,10.0,10.1,0.002059733748750633
HHS Region 4,Season peak percentage,Bin,percent,10.1,10.2,0.0018573226891110887
HHS Region 4,Season peak percentage,Bin,percent,10.2,10.3,0.0014590761502571658
HHS Region 4,Season peak percentage,Bin,percent,10.3,10.4,0.0016875205778970144
HHS Region 4,Season peak percentage,Bin,percent,10.4,10.5,0.0015618618939195893
HHS Region 4,Season peak percentage,Bin,percent,10.5,10.6,0.001457968303623179
HHS Region 4,Season peak percentage,Bin,percent,10.6,10.7,0.0012321062995355213
HHS Region 4,Season peak percentage,Bin,percent,10.7,10.8,0.0013622500429869185
HHS Region 4,Season peak percentage,Bin,percent,10.8,10.9,0.0014161252211628025
HHS Region 4,Season peak percentage,Bin,percent,10.9,11.0,0.0011659743836575833
HHS Region 4,Season peak percentage,Bin,percent,11.0,11.1,0.0011714801145676348
HHS Region 4,Season peak percentage,Bin,percent,11.1,11.2,0.0011827528785753035
HHS Region 4,Season peak percentage,Bin,percent,11.2,11.3,0.001053271270062815
HHS Region 4,Season peak percentage,Bin,percent,11.3,11.4,0.0012942118400967235
HHS Region 4,Season peak percentage,Bin,percent,11.4,11.5,0.0010943733844922183
HHS Region 4,Season peak percentage,Bin,percent,11.5,11.6,0.0009987208725726093
HHS Region 4,Season peak percentage,Bin,percent,11.6,11.7,0.0011789686613504506
HHS Region 4,Season peak percentage,Bin,percent,11.7,11.8,0.000945748069131018
HHS Region 4,Season peak percentage,Bin,percent,11.8,11.9,0.00096038281266626
HHS Region 4,Season peak percentage,Bin,percent,11.9,12.0,0.0009606108473459695
HHS Region 4,Season peak percentage,Bin,percent,12.0,12.1,0.000997802388336003
HHS Region 4,Season peak percentage,Bin,percent,12.1,12.2,0.0009251244673759355
HHS Region 4,Season peak percentage,Bin,percent,12.2,12.3,0.0009130416855331539
HHS Region 4,Season peak percentage,Bin,percent,12.3,12.4,0.0008769272676508813
HHS Region 4,Season peak percentage,Bin,percent,12.4,12.5,0.0008946126790172484
HHS Region 4,Season peak percentage,Bin,percent,12.5,12.6,0.0007462397226195754
HHS Region 4,Season peak percentage,Bin,percent,12.6,12.7,0.0008592653878723562
HHS Region 4,Season peak percentage,Bin,percent,12.7,12.8,0.0008500204473386265
HHS Region 4,Season peak percentage,Bin,percent,12.8,12.9,0.0007572325328792573
HHS Region 4,Season peak percentage,Bin,percent,12.9,13.0,0.0008511201863715816
HHS Region 4,Season peak percentage,Bin,percent,13.0,100.0,0.0072259682905890825
HHS Region 4,Season peak percentage,Bin,percent,2.0,2.1,0.0033359399656164
HHS Region 4,Season peak percentage,Bin,percent,2.1,2.2,0.004355588179442957
HHS Region 4,Season peak percentage,Bin,percent,2.2,2.3,0.005877526626859468
HHS Region 4,Season peak percentage,Bin,percent,2.3,2.4,0.007746505423836121
HHS Region 4,Season peak percentage,Bin,percent,2.4,2.5,0.008860877364892305
HHS Region 4,Season peak percentage,Bin,percent,2.5,2.6,0.007674339226342673
HHS Region 4,Season peak percentage,Bin,percent,2.6,2.7,0.007215366478087005
HHS Region 4,Season peak percentage,Bin,percent,2.7,2.8,0.0070493890802301685
HHS Region 4,Season peak percentage,Bin,percent,2.8,2.9,0.0070918254128413735
HHS Region 4,Season peak percentage,Bin,percent,2.9,3.0,0.008308285653841747
HHS Region 4,Season peak percentage,Bin,percent,3.0,3.1,0.00815767572943923
HHS Region 4,Season peak percentage,Bin,percent,3.1,3.2,0.009753712757721808
HHS Region 4,Season peak percentage,Bin,percent,3.2,3.3,0.009515081944875287
HHS Region 4,Season peak percentage,Bin,percent,3.3,3.4,0.011183943457931259
HHS Region 4,Season peak percentage,Bin,percent,3.4,3.5,0.01494248670824332
HHS Region 4,Season peak percentage,Bin,percent,3.5,3.6,0.020192205337640413
HHS Region 4,Season peak percentage,Bin,percent,3.6,3.7,0.023116906948877112
HHS Region 4,Season peak percentage,Bin,percent,3.7,3.8,0.02286698045520015
HHS Region 4,Season peak percentage,Bin,percent,3.8,3.9,0.022127836938548872
HHS Region 4,Season peak percentage,Bin,percent,3.9,4.0,0.02055054441815785
HHS Region 4,Season peak percentage,Bin,percent,4.0,4.1,0.02022579143545017
HHS Region 4,Season peak percentage,Bin,percent,4.1,4.2,0.02040611901507282
HHS Region 4,Season peak percentage,Bin,percent,4.2,4.3,0.019991181421480358
HHS Region 4,Season peak percentage,Bin,percent,4.3,4.4,0.01985291273987637
HHS Region 4,Season peak percentage,Bin,percent,4.4,4.5,0.01899964274839879
HHS Region 4,Season peak percentage,Bin,percent,4.5,4.6,0.019011527443505424
HHS Region 4,Season peak percentage,Bin,percent,4.6,4.7,0.02131152953816431
HHS Region 4,Season peak percentage,Bin,percent,4.7,4.8,0.023085038700514853
HHS Region 4,Season peak percentage,Bin,percent,4.8,4.9,0.02404169540198171
HHS Region 4,Season peak percentage,Bin,percent,4.9,5.0,0.02090414754502784
HHS Region 4,Season peak percentage,Bin,percent,5.0,5.1,0.019879754103957103
HHS Region 4,Season peak percentage,Bin,percent,5.1,5.2,0.015844688796352074
HHS Region 4,Season peak percentage,Bin,percent,5.2,5.3,0.014773831533934734
HHS Region 4,Season peak percentage,Bin,percent,5.3,5.4,0.01451659323722186
HHS Region 4,Season peak percentage,Bin,percent,5.4,5.5,0.015628373163684154
HHS Region 4,Season peak percentage,Bin,percent,5.5,5.6,0.015382301984919546
HHS Region 4,Season peak percentage,Bin,percent,5.6,5.7,0.014616804086751369
HHS Region 4,Season peak percentage,Bin,percent,5.7,5.8,0.014633350635387388
HHS Region 4,Season peak percentage,Bin,percent,5.8,5.9,0.013314708215263444
HHS Region 4,Season peak percentage,Bin,percent,5.9,6.0,0.0126631879591987
HHS Region 4,Season peak percentage,Bin,percent,6.0,6.1,0.016052144216225
HHS Region 4,Season peak percentage,Bin,percent,6.1,6.2,0.012555806101175043
HHS Region 4,Season peak percentage,Bin,percent,6.2,6.3,0.020459452985899733
HHS Region 4,Season peak percentage,Bin,percent,6.3,6.4,0.011878322947375135
HHS Region 4,Season peak percentage,Bin,percent,6.4,6.5,0.011032917826303891
HHS Region 4,Season peak percentage,Bin,percent,6.5,6.6,0.013901107954036184
HHS Region 4,Season peak percentage,Bin,percent,6.6,6.7,0.009983987593466718
HHS Region 4,Season peak percentage,Bin,percent,6.7,6.8,0.012019115720481123
HHS Region 4,Season peak percentage,Bin,percent,6.8,6.9,0.012450140527137329
HHS Region 4,Season peak percentage,Bin,percent,6.9,7.0,0.009450925992066223
HHS Region 4,Season peak percentage,Bin,percent,7.0,7.1,0.010116173569854545
HHS Region 4,Season peak percentage,Bin,percent,7.1,7.2,0.01476948848155273
HHS Region 4,Season peak percentage,Bin,percent,7.2,7.3,0.01656989155167953
HHS Region 4,Season peak percentage,Bin,percent,7.3,7.4,0.01871840261476
HHS Region 4,Season peak percentage,Bin,percent,7.4,7.5,0.015664185533402774
HHS Region 4,Season peak percentage,Bin,percent,7.5,7.6,0.012379869484079296
HHS Region 4,Season peak percentage,Bin,percent,7.6,7.7,0.006814825398940546
HHS Region 4,Season peak percentage,Bin,percent,7.7,7.8,0.005521829163999093
HHS Region 4,Season peak percentage,Bin,percent,7.8,7.9,0.005360340406062764
HHS Region 4,Season peak percentage,Bin,percent,7.9,8.0,0.005258037534435908
HHS Region 4,Season peak percentage,Bin,percent,8.0,8.1,0.005190506659006603
HHS Region 4,Season peak percentage,Bin,percent,8.1,8.2,0.005558729247534093
HHS Region 4,Season peak percentage,Bin,percent,8.2,8.3,0.005334393494286091
HHS Region 4,Season peak percentage,Bin,percent,8.3,8.4,0.005749836475634489
HHS Region 4,Season peak percentage,Bin,percent,8.4,8.5,0.006312144474040818
HHS Region 4,Season peak percentage,Bin,percent,8.5,8.6,0.006609285672886583
HHS Region 4,Season peak percentage,Bin,percent,8.6,8.7,0.006907527649835936
HHS Region 4,Season peak percentage,Bin,percent,8.7,8.8,0.006419176133588747
HHS Region 4,Season peak percentage,Bin,percent,8.8,8.9,0.005995395442109514
HHS Region 4,Season peak percentage,Bin,percent,8.9,9.0,0.005592352629360677
HHS Region 4,Season peak percentage,Bin,percent,9.0,9.1,0.00876535930852135
HHS Region 4,Season peak percentage,Bin,percent,9.1,9.2,0.0049117274857543814
HHS Region 4,Season peak percentage,Bin,percent,9.2,9.3,0.009636410306664091
HHS Region 4,Season peak percentage,Bin,percent,9.3,9.4,0.0040157149403709435
HHS Region 4,Season peak percentage,Bin,percent,9.4,9.5,0.0036041803515417577
HHS Region 4,Season peak percentage,Bin,percent,9.5,9.6,0.0030182654464447323
HHS Region 4,Season peak percentage,Bin,percent,9.6,9.7,0.002602412216501929
HHS Region 4,Season peak percentage,Bin,percent,9.7,9.8,0.002596998456143344
HHS Region 4,Season peak percentage,Bin,percent,9.8,9.9,0.0021321300169039204
HHS Region 4,Season peak percentage,Bin,percent,9.9,10.0,0.0021355208262656923
HHS Region 4,Season peak percentage,Point,percent,,,5.376829551601528
HHS Region 4,Season peak week,Bin,week,1.0,2.0,0.05836601890884436
HHS Region 4,Season peak week,Bin,week,10.0,11.0,0.031377065303715056
HHS Region 4,Season peak week,Bin,week,11.0,12.0,0.023845174145110743
HHS Region 4,Season peak week,Bin,week,12.0,13.0,0.013302498038778315
HHS Region 4,Season peak week,Bin,week,13.0,14.0,0.008505505302711413
HHS Region 4,Season peak week,Bin,week,14.0,15.0,0.0070966643752140715
HHS Region 4,Season peak week,Bin,week,15.0,16.0,0.006358173806425068
HHS Region 4,Season peak week,Bin,week,16.0,17.0,0.0029177684878228783
HHS Region 4,Season peak week,Bin,week,17.0,18.0,0.0016655235790598384
HHS Region 4,Season peak week,Bin,week,18.0,19.0,0.0015954125479852252
HHS Region 4,Season peak week,Bin,week,19.0,20.0,0.0014923005447165859
HHS Region 4,Season peak week,Bin,week,2.0,3.0,0.039663411615749836
HHS Region 4,Season peak week,Bin,week,20.0,21.0,0.0014702407503078413
HHS Region 4,Season peak week,Bin,week,3.0,4.0,0.044066708695031036
HHS Region 4,Season peak week,Bin,week,4.0,5.0,0.06522900684347886
HHS Region 4,Season peak week,Bin,week,40.0,41.0,0.002914484815875273
HHS Region 4,Season peak week,Bin,week,41.0,42.0,0.0020471690153752125
HHS Region 4,Season peak week,Bin,week,42.0,43.0,0.0023485890739460623
HHS Region 4,Season peak week,Bin,week,43.0,44.0,0.0045390398056222225
HHS Region 4,Season peak week,Bin,week,44.0,45.0,0.0033944755989796394
HHS Region 4,Season peak week,Bin,week,45.0,46.0,0.003836000864354883
HHS Region 4,Season peak week,Bin,week,46.0,47.0,0.0063199137452984435
HHS Region 4,Season peak week,Bin,week,47.0,48.0,0.012343306004598644
HHS Region 4,Season peak week,Bin,week,48.0,49.0,0.01724053059461751
HHS Region 4,Season peak week,Bin,week,49.0,50.0,0.025372669961745486
HHS Region 4,Season peak week,Bin,week,5.0,6.0,0.09899160940906496
HHS Region 4,Season peak week,Bin,week,50.0,51.0,0.051538350891841715
HHS Region 4,Season peak week,Bin,week,51.0,52.0,0.07240687141894021
HHS Region 4,Season peak week,Bin,week,52.0,53.0,0.10610550269608224
HHS Region 4,Season peak week,Bin,week,6.0,7.0,0.11140599635812637
HHS Region 4,Season peak week,Bin,week,7.0,8.0,0.07855419461222507
HHS Region 4,Season peak week,Bin,week,8.0,9.0,0.05471609601937448
HHS Region 4,Season peak week,Bin,week,9.0,10.0,0.03897372616898046
HHS Region 4,Season peak week,Point,week,,,17.252567027816248
HHS Region 5,1 wk ahead,Bin,percent,0.0,0.1,0.0013045995186864315
HHS Region 5,1 wk ahead,Bin,percent,0.1,0.2,0.001491336852643281
HHS Region 5,1 wk ahead,Bin,percent,0.2,0.3,0.001755871326421069
HHS Region 5,1 wk ahead,Bin,percent,0.3,0.4,0.002257090160552005
HHS Region 5,1 wk ahead,Bin,percent,0.4,0.5,0.003249790165792687
HHS Region 5,1 wk ahead,Bin,percent,0.5,0.6,0.005562434825058364
HHS Region 5,1 wk ahead,Bin,percent,0.6,0.7,0.009570599332459115
HHS Region 5,1 wk ahead,Bin,percent,0.7,0.8,0.013259635699397945
HHS Region 5,1 wk ahead,Bin,percent,0.8,0.9,0.01903389243758403
HHS Region 5,1 wk ahead,Bin,percent,0.9,1.0,0.03639699246285154
HHS Region 5,1 wk ahead,Bin,percent,1.0,1.1,0.06256011740692614
HHS Region 5,1 wk ahead,Bin,percent,1.1,1.2,0.09842973547715543
HHS Region 5,1 wk ahead,Bin,percent,1.2,1.3,0.14130146343229896
HHS Region 5,1 wk ahead,Bin,percent,1.3,1.4,0.19421654559635249
HHS Region 5,1 wk ahead,Bin,percent,1.4,1.5,0.13084834162017292
HHS Region 5,1 wk ahead,Bin,percent,1.5,1.6,0.08796342137205368
HHS Region 5,1 wk ahead,Bin,percent,1.6,1.7,0.05198400838775676
HHS Region 5,1 wk ahead,Bin,percent,1.7,1.8,0.037127758171396665
HHS Region 5,1 wk ahead,Bin,percent,1.8,1.9,0.025536993104445568
HHS Region 5,1 wk ahead,Bin,percent,1.9,2.0,0.018615929215474697
HHS Region 5,1 wk ahead,Bin,percent,10.0,10.1,0.00021985871088685144
HHS Region 5,1 wk ahead,Bin,percent,10.1,10.2,0.00021982230739147097
HHS Region 5,1 wk ahead,Bin,percent,10.2,10.3,0.0002198223059256498
HHS Region 5,1 wk ahead,Bin,percent,10.3,10.4,0.00021978590271836066
HHS Region 5,1 wk ahead,Bin,percent,10.4,10.5,0.0002197494996333872
HHS Region 5,1 wk ahead,Bin,percent,10.5,10.6,0.000219713122260274
HHS Region 5,1 wk ahead,Bin,percent,10.6,10.7,0.00021971318254917008
HHS Region 5,1 wk ahead,Bin,percent,10.7,10.8,0.000219676779762201
HHS Region 5,1 wk ahead,Bin,percent,10.8,10.9,0.0002196767789333032
HHS Region 5,1 wk ahead,Bin,percent,10.9,11.0,0.0002196403762992992
HHS Region 5,1 wk ahead,Bin,percent,11.0,11.1,0.00021964037560855777
HHS Region 5,1 wk ahead,Bin,percent,11.1,11.2,0.00021960397309946742
HHS Region 5,1 wk ahead,Bin,percent,11.2,11.3,0.00021956757064410808
HHS Region 5,1 wk ahead,Bin,percent,11.3,11.4,0.00021956757011512508
HHS Region 5,1 wk ahead,Bin,percent,11.4,11.5,0.00021953141131714185
HHS Region 5,1 wk ahead,Bin,percent,11.5,11.6,0.0002195314432553206
HHS Region 5,1 wk ahead,Bin,percent,11.6,11.7,0.00021953144284711442
HHS Region 5,1 wk ahead,Bin,percent,11.7,11.8,0.00021949504059442577
HHS Region 5,1 wk ahead,Bin,percent,11.8,11.9,0.00021949504025015856
HHS Region 5,1 wk ahead,Bin,percent,11.9,12.0,0.0002194586380687008
HHS Region 5,1 wk ahead,Bin,percent,12.0,12.1,0.00021945863803069448
HHS Region 5,1 wk ahead,Bin,percent,12.1,12.2,0.00021942223959617687
HHS Region 5,1 wk ahead,Bin,percent,12.2,12.3,0.00021940820848920917
HHS Region 5,1 wk ahead,Bin,percent,12.3,12.4,0.00021939278844602432
HHS Region 5,1 wk ahead,Bin,percent,12.4,12.5,0.00021935898114457667
HHS Region 5,1 wk ahead,Bin,percent,12.5,12.6,0.00021937551662257825
HHS Region 5,1 wk ahead,Bin,percent,12.6,12.7,0.0002194327765454084
HHS Region 5,1 wk ahead,Bin,percent,12.7,12.8,0.00021955330823941863
HHS Region 5,1 wk ahead,Bin,percent,12.8,12.9,0.00021975859738275965
HHS Region 5,1 wk ahead,Bin,percent,12.9,13.0,0.00021933319511937042
HHS Region 5,1 wk ahead,Bin,percent,13.0,100.0,0.0002149046603417245
HHS Region 5,1 wk ahead,Bin,percent,2.0,2.1,0.010106166604393656
HHS Region 5,1 wk ahead,Bin,percent,2.1,2.2,0.006416819397527964
HHS Region 5,1 wk ahead,Bin,percent,2.2,2.3,0.0042070513526573546
HHS Region 5,1 wk ahead,Bin,percent,2.3,2.4,0.0032147413230160056
HHS Region 5,1 wk ahead,Bin,percent,2.4,2.5,0.0028436490540957268
HHS Region 5,1 wk ahead,Bin,percent,2.5,2.6,0.0016425332882393155
HHS Region 5,1 wk ahead,Bin,percent,2.6,2.7,0.001474022585940208
HHS Region 5,1 wk ahead,Bin,percent,2.7,2.8,0.0013061872256703911
HHS Region 5,1 wk ahead,Bin,percent,2.8,2.9,0.0009525506920835568
HHS Region 5,1 wk ahead,Bin,percent,2.9,3.0,0.0008015808485174979
HHS Region 5,1 wk ahead,Bin,percent,3.0,3.1,0.0007061041169081603
HHS Region 5,1 wk ahead,Bin,percent,3.1,3.2,0.0005951029419455052
HHS Region 5,1 wk ahead,Bin,percent,3.2,3.3,0.0005313788827446908
HHS Region 5,1 wk ahead,Bin,percent,3.3,3.4,0.000453660356519508
HHS Region 5,1 wk ahead,Bin,percent,3.4,3.5,0.0003994737106721714
HHS Region 5,1 wk ahead,Bin,percent,3.5,3.6,0.0003490297532664212
HHS Region 5,1 wk ahead,Bin,percent,3.6,3.7,0.0003079028849155663
HHS Region 5,1 wk ahead,Bin,percent,3.7,3.8,0.00028377875951529435
HHS Region 5,1 wk ahead,Bin,percent,3.8,3.9,0.0002809775313295108
HHS Region 5,1 wk ahead,Bin,percent,3.9,4.0,0.0002675553727211152
HHS Region 5,1 wk ahead,Bin,percent,4.0,4.1,0.0002611564191769571
HHS Region 5,1 wk ahead,Bin,percent,4.1,4.2,0.00028231852981235603
HHS Region 5,1 wk ahead,Bin,percent,4.2,4.3,0.00024183344947520087
HHS Region 5,1 wk ahead,Bin,percent,4.3,4.4,0.00024059081271734533
HHS Region 5,1 wk ahead,Bin,percent,4.4,4.5,0.0002376390089468092
HHS Region 5,1 wk ahead,Bin,percent,4.5,4.6,0.00023893628587112466
HHS Region 5,1 wk ahead,Bin,percent,4.6,4.7,0.00023779099056539537
HHS Region 5,1 wk ahead,Bin,percent,4.7,4.8,0.0002328713152000541
HHS Region 5,1 wk ahead,Bin,percent,4.8,4.9,0.00023085729484326718
HHS Region 5,1 wk ahead,Bin,percent,4.9,5.0,0.00023045371157091958
HHS Region 5,1 wk ahead,Bin,percent,5.0,5.1,0.00023255458184423013
HHS Region 5,1 wk ahead,Bin,percent,5.1,5.2,0.00023622083570417325
HHS Region 5,1 wk ahead,Bin,percent,5.2,5.3,0.00023620621751813285
HHS Region 5,1 wk ahead,Bin,percent,5.3,5.4,0.00023051884196447647
HHS Region 5,1 wk ahead,Bin,percent,5.4,5.5,0.0002256831076178349
HHS Region 5,1 wk ahead,Bin,percent,5.5,5.6,0.0002257420454807101
HHS Region 5,1 wk ahead,Bin,percent,5.6,5.7,0.00022552289858417902
HHS Region 5,1 wk ahead,Bin,percent,5.7,5.8,0.00022495283269602227
HHS Region 5,1 wk ahead,Bin,percent,5.8,5.9,0.0002244556743087488
HHS Region 5,1 wk ahead,Bin,percent,5.9,6.0,0.0002242368435635272
HHS Region 5,1 wk ahead,Bin,percent,6.0,6.1,0.000224054483781804
HHS Region 5,1 wk ahead,Bin,percent,6.1,6.2,0.00022708551411542075
HHS Region 5,1 wk ahead,Bin,percent,6.2,6.3,0.00022782518707532842
HHS Region 5,1 wk ahead,Bin,percent,6.3,6.4,0.0002270500811622564
HHS Region 5,1 wk ahead,Bin,percent,6.4,6.5,0.00022753358740417397
HHS Region 5,1 wk ahead,Bin,percent,6.5,6.6,0.0002239579122472301
HHS Region 5,1 wk ahead,Bin,percent,6.6,6.7,0.00022378116831311094
HHS Region 5,1 wk ahead,Bin,percent,6.7,6.8,0.00022335720895428653
HHS Region 5,1 wk ahead,Bin,percent,6.8,6.9,0.0002229332652715023
HHS Region 5,1 wk ahead,Bin,percent,6.9,7.0,0.00022250933479772328
HHS Region 5,1 wk ahead,Bin,percent,7.0,7.1,0.00022302935056878954
HHS Region 5,1 wk ahead,Bin,percent,7.1,7.2,0.0002222907956859541
HHS Region 5,1 wk ahead,Bin,percent,7.2,7.3,0.0002219630741540434
HHS Region 5,1 wk ahead,Bin,percent,7.3,7.4,0.0002211697470237877
HHS Region 5,1 wk ahead,Bin,percent,7.4,7.5,0.0002217261948493985
HHS Region 5,1 wk ahead,Bin,percent,7.5,7.6,0.00022102406756454332
HHS Region 5,1 wk ahead,Bin,percent,7.6,7.7,0.00022095123462519947
HHS Region 5,1 wk ahead,Bin,percent,7.7,7.8,0.00022087840537451993
HHS Region 5,1 wk ahead,Bin,percent,7.8,7.9,0.00022080557930248887
HHS Region 5,1 wk ahead,Bin,percent,7.9,8.0,0.0002210474010032372
HHS Region 5,1 wk ahead,Bin,percent,8.0,8.1,0.0002206962996670412
HHS Region 5,1 wk ahead,Bin,percent,8.1,8.2,0.000220623447755026
HHS Region 5,1 wk ahead,Bin,percent,8.2,8.3,0.0002208652756808232
HHS Region 5,1 wk ahead,Bin,percent,8.3,8.4,0.00022051421698671226
HHS Region 5,1 wk ahead,Bin,percent,8.4,8.5,0.0002204778046791188
HHS Region 5,1 wk ahead,Bin,percent,8.5,8.6,0.00022071963670878585
HHS Region 5,1 wk ahead,Bin,percent,8.6,8.7,0.00022036858159969747
HHS Region 5,1 wk ahead,Bin,percent,8.7,8.8,0.0002203321724294385
HHS Region 5,1 wk ahead,Bin,percent,8.8,8.9,0.00022025938756825645
HHS Region 5,1 wk ahead,Bin,percent,8.9,9.0,0.0002202231693007999
HHS Region 5,1 wk ahead,Bin,percent,9.0,9.1,0.00022018676225480562
HHS Region 5,1 wk ahead,Bin,percent,9.1,9.2,0.00022015035575613263
HHS Region 5,1 wk ahead,Bin,percent,9.2,9.3,0.00022011394974121422
HHS Region 5,1 wk ahead,Bin,percent,9.3,9.4,0.00022007754415447403
HHS Region 5,1 wk ahead,Bin,percent,9.4,9.5,0.00022004113894730167
HHS Region 5,1 wk ahead,Bin,percent,9.5,9.6,0.0002200047340770597
HHS Region 5,1 wk ahead,Bin,percent,9.6,9.7,0.0002199683295063265
HHS Region 5,1 wk ahead,Bin,percent,9.7,9.8,0.000219931639215939
HHS Region 5,1 wk ahead,Bin,percent,9.8,9.9,0.00021993151840621827
HHS Region 5,1 wk ahead,Bin,percent,9.9,10.0,0.00021989511455178327
HHS Region 5,1 wk ahead,Point,percent,,,1.324652442322126
HHS Region 5,2 wk ahead,Bin,percent,0.0,0.1,0.001208672383363473
HHS Region 5,2 wk ahead,Bin,percent,0.1,0.2,0.0013642847519126449
HHS Region 5,2 wk ahead,Bin,percent,0.2,0.3,0.0015593669084780911
HHS Region 5,2 wk ahead,Bin,percent,0.3,0.4,0.001927483250394714
HHS Region 5,2 wk ahead,Bin,percent,0.4,0.5,0.0036557937577128704
HHS Region 5,2 wk ahead,Bin,percent,0.5,0.6,0.005787648040269071
HHS Region 5,2 wk ahead,Bin,percent,0.6,0.7,0.007005910718066086
HHS Region 5,2 wk ahead,Bin,percent,0.7,0.8,0.010597890660694468
HHS Region 5,2 wk ahead,Bin,percent,0.8,0.9,0.016970185440265982
HHS Region 5,2 wk ahead,Bin,percent,0.9,1.0,0.0260403687367051
HHS Region 5,2 wk ahead,Bin,percent,1.0,1.1,0.042939333431159285
HHS Region 5,2 wk ahead,Bin,percent,1.1,1.2,0.07797085556164197
HHS Region 5,2 wk ahead,Bin,percent,1.2,1.3,0.12087944110216238
HHS Region 5,2 wk ahead,Bin,percent,1.3,1.4,0.153089142322321
HHS Region 5,2 wk ahead,Bin,percent,1.4,1.5,0.1299716674411658
